,latitud,longitud,profundidad (km),magnitud (M),distrito,gasto por daño
11802,-15.5026,-71.0668,193,5.6,20,71909500000.0
11803,-11.2416,-73.4579,119,4.5,8,167976388949.99994
11804,-11.6471,-78.1663,38,4.5,0,291359135593.2201
11805,-3.6732,-80.2986,30,4.5,13,43009540000.0
11806,-5.9812,-81.3588,28,4.5,13,43009540000.0
11807,-15.9685,-72.6969,113,4.8,20,71909500000.0
11808,-15.4436,-71.0883,180,4.9,20,71909500000.0
11809,-12.5233,-75.8933,99,4.5,38,259756250000.0
11810,-15.2601,-70.752,183,4.9,20,71909500000.0
11811,-16.9347,-69.7414,199,4.6,20,71909500000.0
11812,-17.2895,-70.9131,35,4.9,20,71909500000.0
11813,-18.7976,-71.3362,27,5.3,20,71909500000.0
11814,-15.8287,-75.6391,42,4.6,29,82972500000.0
11815,-16.516,-71.6616,21,4.5,20,71909500000.0
11816,-11.3411,-79.4115,50,5.3,0,291359135593.2201
11817,-5.8208,-78.6202,32,4.5,36,37964700000.0
11818,-4.8919,-79.0117,21,4.5,13,43009540000.0
11819,-12.2889,-74.3995,24,5.0,34,66667680000.0
11820,-5.6582,-82.0584,58,4.9,13,43009540000.0
11821,-15.1669,-74.5374,47,5.3,29,82972500000.0
11822,-15.237,-73.4624,16,4.6,29,82972500000.0
11823,-4.3104,-80.7238,49,4.7,13,43009540000.0
11824,-15.5731,-72.1906,122,5.0,20,71909500000.0
11825,-11.426,-77.0584,54,4.6,0,291359135593.2201
11826,-11.4469,-77.317,80,4.6,0,291359135593.2201
11827,-4.2612,-80.3588,31,4.5,13,43009540000.0
11828,-4.2042,-80.3323,23,4.8,13,43009540000.0
11829,-5.8534,-79.0876,45,4.8,13,43009540000.0
11830,-17.0384,-71.029,99,4.9,20,71909500000.0
11831,-15.076,-73.0417,43,4.5,20,71909500000.0
11832,-16.1077,-73.3458,54,4.5,20,71909500000.0
11833,-12.8095,-73.7143,57,4.9,34,66667680000.0
11834,-16.795,-72.743,53,4.5,20,71909500000.0
11835,-16.6559,-73.1833,20,4.9,20,71909500000.0
11836,-8.9965,-78.9269,62,4.6,10,55328000000.0
11837,-3.5692,-80.693,57,5.1,13,43009540000.0
11838,-4.1293,-80.3923,31,4.7,13,43009540000.0
11839,-6.4572,-80.5338,19,4.5,13,43009540000.0
11840,-14.6922,-71.2313,15,5.8,20,71909500000.0
11841,-7.465,-74.6941,158,4.9,36,37964700000.0
11842,-17.0723,-70.2002,14,4.9,20,71909500000.0
11843,-16.1566,-75.0791,41,5.1,29,82972500000.0
11844,-16.0819,-75.0375,41,5.3,29,82972500000.0
11845,-14.1127,-75.8033,70,4.8,29,82972500000.0
11846,-16.349,-69.598,189,4.2,20,71909500000.0
11847,-16.1505,-72.3028,50,4.6,20,71909500000.0
11848,-5.2194,-77.3298,42,4.5,36,37964700000.0
11849,-8.5091,-80.907,30,4.5,13,43009540000.0
11850,-10.3514,-75.6184,2,4.6,8,167976388949.99994
11851,-10.0964,-75.2,42,4.9,8,167976388949.99994
11852,-10.4148,-75.4269,11,5.1,8,167976388949.99994
11853,-6.1464,-79.957,69,4.5,13,43009540000.0
11854,-2.389,-77.083,43,4.6,36,37964700000.0
11855,-17.302,-73.507,43,4.1,20,71909500000.0
11856,-17.1526,-73.6642,56,5.3,20,71909500000.0
11857,-5.6403,-78.7816,19,4.5,36,37964700000.0
11858,-15.1518,-73.2498,10,4.5,20,71909500000.0
11859,-11.1538,-74.4219,6,4.9,8,167976388949.99994
11860,-15.094,-72.202,143,4.1,20,71909500000.0
11861,-17.5216,-71.4686,40,4.9,20,71909500000.0
11862,-5.0089,-76.5756,52,5.2,36,37964700000.0
11863,-5.2707,-76.4481,33,5.3,36,37964700000.0
11864,-5.4803,-76.9741,57,5.1,36,37964700000.0
11865,-6.426,-80.084,100,4.2,13,43009540000.0
11866,-6.37,-80.77,50,4.2,13,43009540000.0
11867,-6.576,-80.821,62,4.5,13,43009540000.0
11868,-15.3999,-73.5692,41,4.5,29,82972500000.0
11869,-9.0543,-74.7487,152,5.3,32,15037537500.0
11870,-16.682,-69.591,180,4.0,20,71909500000.0
11871,-11.3935,-73.3056,35,4.8,34,66667680000.0
11872,-15.1043,-72.7653,19,4.6,20,71909500000.0
11873,-11.2679,-74.9488,129,5.6,8,167976388949.99994
11874,-6.5939,-75.0868,101,4.9,36,37964700000.0
11875,-3.097,-80.1126,53,4.5,13,43009540000.0
11876,-16.7237,-72.1358,94,4.9,20,71909500000.0
11877,-16.846,-69.816,148,4.5,20,71909500000.0
11878,-16.5474,-71.9773,27,4.6,20,71909500000.0
11879,-14.1603,-76.3855,39,4.8,29,82972500000.0
11880,-15.6306,-73.3776,90,6.2,20,71909500000.0
11881,-8.6164,-79.7634,12,4.7,13,43009540000.0
11882,-18.256,-71.43,73,4.3,20,71909500000.0
11883,-7.678,-75.639,34,4.4,36,37964700000.0
11884,-15.1374,-74.3798,45,4.6,29,82972500000.0
11885,-15.3333,-70.3246,223,4.5,20,71909500000.0
11886,-12.971,-76.4754,86,4.6,22,87387300000.0
11887,-15.7328,-70.8849,28,4.9,20,71909500000.0
11888,-4.5244,-80.1748,72,4.5,13,43009540000.0
11889,-18.4169,-69.6766,78,5.0,20,71909500000.0
11890,-10.4157,-79.5707,53,4.7,10,55328000000.0
11891,-18.4376,-69.6294,110,5.6,20,71909500000.0
11892,-14.1567,-76.5166,26,5.0,29,82972500000.0
11893,-9.5455,-79.3615,64,5.3,10,55328000000.0
11894,-4.607,-79.926,10,4.0,13,43009540000.0
11895,-16.4688,-75.1637,30,4.7,29,82972500000.0
11896,-13.554,-77.0559,22,5.1,22,87387300000.0
11897,-13.651,-77.0976,28,6.7,22,87387300000.0
11898,-13.5848,-77.2469,29,4.6,22,87387300000.0
11899,-9.8121,-74.9517,172,5.6,8,167976388949.99994
11900,-6.8174,-80.4249,40,4.5,13,43009540000.0
11901,-11.8692,-77.5758,66,4.6,0,291359135593.2201
11902,-17.3318,-73.1028,32,4.8,20,71909500000.0
11903,-13.3954,-76.8903,47,4.5,22,87387300000.0
11904,-13.5697,-77.181,22,5.1,22,87387300000.0
11905,-13.6017,-77.1343,27,5.3,22,87387300000.0
11906,-13.4944,-76.7985,43,4.5,22,87387300000.0
11907,-13.4323,-76.9447,45,6.2,22,87387300000.0
11908,-15.3354,-71.052,186,5.8,20,71909500000.0
11909,-13.437,-76.7339,43,4.6,22,87387300000.0
11910,-13.487,-76.9129,15,4.6,22,87387300000.0
11911,-8.833,-74.3624,59,4.6,8,167976388949.99994
11912,-6.0622,-77.2674,144,4.8,36,37964700000.0
11913,-12.5409,-75.5035,75,5.3,8,167976388949.99994
11914,-12.907,-76.6585,64,4.7,22,87387300000.0
11915,-4.4309,-81.0494,20,5.0,13,43009540000.0
11916,-5.6405,-76.803,26,5.5,36,37964700000.0
11917,-17.299,-70.435,123,4.7,20,71909500000.0
11918,-4.0641,-80.955,33,4.5,13,43009540000.0
11919,-13.6122,-71.7502,9,4.6,34,66667680000.0
11920,-13.7591,-71.8728,16,4.8,34,66667680000.0
11921,-18.7812,-70.3492,119,4.7,20,71909500000.0
11922,-15.7021,-75.5058,49,5.3,29,82972500000.0
11923,-8.503,-75.388,47,4.0,32,15037537500.0
11924,-8.5184,-73.8712,147,4.8,8,167976388949.99994
11925,-8.538,-80.1278,33,5.3,13,43009540000.0
11926,-14.2213,-76.4811,25,4.7,29,82972500000.0
11927,-13.3855,-76.9009,13,4.6,22,87387300000.0
11928,-9.5669,-79.0581,12,4.8,10,55328000000.0
11929,-17.8891,-70.7232,35,5.8,20,71909500000.0
11930,-10.9066,-74.3703,127,4.7,8,167976388949.99994
11931,-17.314,-69.509,145,4.1,20,71909500000.0
11932,-6.3398,-79.4567,91,4.5,13,43009540000.0
11933,-16.2964,-72.2687,116,5.9,20,71909500000.0
11934,-14.5246,-73.9935,59,5.2,29,82972500000.0
11935,-12.1943,-73.2241,68,4.5,34,66667680000.0
11936,-7.632,-75.523,135,4.8,36,37964700000.0
11937,-4.1908,-80.3302,57,4.5,13,43009540000.0
11938,-3.8207,-80.5693,55,4.6,13,43009540000.0
11939,-14.2952,-75.8012,61,5.2,29,82972500000.0
11940,-16.67,-69.481,186,4.3,20,71909500000.0
11941,-12.1664,-76.7557,61,4.5,21,192276000000.0
11942,-11.9662,-77.6051,38,4.7,0,291359135593.2201
11943,-3.6915,-80.1141,48,4.5,13,43009540000.0
11944,-9.6279,-79.0812,60,4.6,10,55328000000.0
11945,-13.626,-70.041,263,4.4,20,71909500000.0
11946,-2.968,-76.836,158,4.1,36,37964700000.0
11947,-5.0406,-75.6046,169,5.2,36,37964700000.0
11948,-2.6018,-80.718,11,4.5,13,43009540000.0
11949,-15.9935,-73.1435,37,4.6,20,71909500000.0
11950,-4.3264,-79.5049,33,4.5,13,43009540000.0
11951,-4.6549,-80.9629,29,4.5,13,43009540000.0
11952,-14.7284,-73.0799,154,4.9,34,66667680000.0
11953,-14.1243,-76.9276,66,5.3,22,87387300000.0
11954,-15.3448,-71.1538,184,4.8,20,71909500000.0
11955,-5.8786,-77.6477,14,5.1,36,37964700000.0
11956,-11.3961,-79.0758,31,5.3,0,291359135593.2201
11957,-17.6649,-70.5426,106,5.3,20,71909500000.0
11958,-15.961,-73.6562,50,5.1,20,71909500000.0
11959,-15.6313,-72.8287,80,4.8,20,71909500000.0
11960,-15.0457,-74.3818,33,4.6,29,82972500000.0
11961,-2.7267,-81.12,52,4.6,13,43009540000.0
11962,-15.9726,-74.1147,33,4.9,29,82972500000.0
11963,-16.863,-69.419,180,4.2,20,71909500000.0
11964,-4.2721,-77.9201,47,4.5,36,37964700000.0
11965,-17.0602,-71.2201,117,4.8,20,71909500000.0
11966,-16.0958,-73.3433,35,5.4,20,71909500000.0
11967,-6.202,-79.4863,94,4.5,13,43009540000.0
11968,-9.0201,-79.1504,25,4.5,10,55328000000.0
11969,-9.9646,-75.4814,28,5.3,8,167976388949.99994
11970,-9.9846,-75.4806,24,4.7,8,167976388949.99994
11971,-6.0053,-81.1504,25,4.5,13,43009540000.0
11972,-5.5084,-79.2283,111,4.8,13,43009540000.0
11973,-9.8976,-75.6823,20,5.3,32,15037537500.0
11974,-18.3769,-70.4396,114,4.9,20,71909500000.0
11975,-14.4527,-72.5565,71,4.9,34,66667680000.0
11976,-15.3018,-72.1317,146,4.8,20,71909500000.0
11977,-8.3876,-79.0679,62,5.0,13,43009540000.0
11978,-18.3735,-70.3336,65,4.6,20,71909500000.0
11979,-18.303,-72.646,35,5.0,20,71909500000.0
11980,-16.0148,-73.7639,73,4.5,20,71909500000.0
11981,-18.286,-69.735,119,4.7,20,71909500000.0
11982,-9.319,-71.388,556,4.3,8,167976388949.99994
11983,-15.1321,-75.6557,43,4.8,29,82972500000.0
11984,-15.3654,-76.046,42,5.1,29,82972500000.0
11985,-15.1625,-75.7339,30,4.7,29,82972500000.0
11986,-17.0397,-70.3813,109,5.4,20,71909500000.0
11987,-6.3943,-77.0532,147,4.5,36,37964700000.0
11988,-17.7131,-71.4166,23,5.8,20,71909500000.0
11989,-15.1974,-76.1589,17,5.3,29,82972500000.0
11990,-15.5859,-75.887,41,4.8,29,82972500000.0
11991,-14.9842,-75.7326,47,4.8,29,82972500000.0
11992,-5.8014,-78.7687,36,4.7,13,43009540000.0
11993,-3.1687,-79.9887,124,4.5,13,43009540000.0
11994,-5.4452,-77.567,141,5.3,36,37964700000.0
11995,-7.8024,-73.6868,24,5.2,32,15037537500.0
11996,-17.361,-69.666,159,4.2,20,71909500000.0
11997,-16.07,-73.9753,47,5.3,29,82972500000.0
11998,-9.4331,-76.8046,19,4.5,32,15037537500.0
11999,-13.7697,-76.3624,52,4.9,29,82972500000.0
12000,-13.7193,-76.3367,47,4.5,29,82972500000.0
12001,-15.6685,-72.2791,85,5.3,20,71909500000.0
12002,-5.144,-77.284,35,4.1,36,37964700000.0
12003,-17.0224,-72.2923,35,4.5,20,71909500000.0
12004,-10.2129,-79.6068,49,4.7,10,55328000000.0
12005,-7.1108,-80.595,44,4.8,13,43009540000.0
12006,-7.1581,-80.7133,19,6.4,13,43009540000.0
12007,-11.1061,-74.3745,78,4.7,8,167976388949.99994
12008,-16.0332,-71.8557,71,4.6,20,71909500000.0
12009,-6.1679,-75.3789,176,4.5,36,37964700000.0
12010,-9.4301,-75.9865,33,5.1,32,15037537500.0
12011,-8.515,-76.2481,105,4.7,32,15037537500.0
12012,-9.996,-78.3275,57,4.7,10,55328000000.0
12013,-7.1654,-80.6634,43,5.6,13,43009540000.0
12014,-4.8325,-81.0368,40,5.0,13,43009540000.0
12015,-18.305,-72.045,9,4.3,20,71909500000.0
12016,-8.3949,-79.5225,55,4.6,13,43009540000.0
12017,-17.8183,-72.4169,15,4.9,20,71909500000.0
12018,-5.6661,-78.9348,42,4.5,13,43009540000.0
12019,-15.2058,-74.1741,111,5.6,29,82972500000.0
12020,-14.227,-70.693,82,4.3,20,71909500000.0
12021,-2.459,-76.464,160,4.0,36,37964700000.0
12022,-8.1671,-75.8487,35,4.6,32,15037537500.0
12023,-13.8375,-75.9488,90,4.9,29,82972500000.0
12024,-5.6177,-78.9963,48,4.5,13,43009540000.0
12025,-18.2631,-69.9614,75,5.0,20,71909500000.0
12026,-16.3502,-73.2723,56,4.5,20,71909500000.0
12027,-5.282,-77.0537,77,5.3,36,37964700000.0
12028,-11.3913,-76.0026,19,4.5,38,259756250000.0
12029,-16.825,-71.6727,120,5.2,20,71909500000.0
12030,-18.5508,-69.8497,76,5.0,20,71909500000.0
12031,-17.1587,-73.1067,23,5.7,20,71909500000.0
12032,-17.1719,-72.1933,49,4.7,20,71909500000.0
12033,-17.454,-72.727,35,4.4,20,71909500000.0
12034,-17.1701,-73.3907,49,4.7,20,71909500000.0
12035,-17.7272,-72.9212,34,5.3,20,71909500000.0
12036,-16.7173,-73.2052,26,4.5,20,71909500000.0
12037,-6.2,-71.743,607,4.2,36,37964700000.0
12038,-16.968,-71.7115,36,4.9,20,71909500000.0
12039,-2.743,-77.3365,58,5.6,36,37964700000.0
12040,-17.585,-69.094,172,4.0,20,71909500000.0
12041,-11.5662,-76.7795,126,4.5,16,660046901390.452
12042,-8.4508,-79.0181,90,4.5,32,15037537500.0
12043,-13.434,-70.674,45,4.6,20,71909500000.0
12044,-10.3262,-74.9898,70,4.9,8,167976388949.99994
12045,-14.4182,-76.1756,40,4.5,29,82972500000.0
12046,-16.888,-71.8968,68,5.5,20,71909500000.0
12047,-16.8458,-71.7808,68,4.9,20,71909500000.0
12048,-17.306,-69.737,132,4.1,20,71909500000.0
12049,-9.1158,-75.8469,16,5.0,32,15037537500.0
12050,-16.2696,-70.0302,69,5.0,20,71909500000.0
12051,-17.2637,-73.2076,13,5.4,20,71909500000.0
12052,-15.568,-70.5152,226,4.9,20,71909500000.0
12053,-17.707,-72.355,84,4.2,20,71909500000.0
12054,-17.561,-72.709,33,4.8,20,71909500000.0
12055,-17.422,-72.735,30,5.1,20,71909500000.0
12056,-17.487,-72.301,64,4.2,20,71909500000.0
12057,-17.393,-72.673,68,4.2,20,71909500000.0
12058,-5.3768,-77.3302,44,4.5,36,37964700000.0
12059,-17.0687,-73.2383,30,4.8,20,71909500000.0
12060,-4.1833,-80.3725,48,4.5,13,43009540000.0
12061,-4.9512,-80.164,71,4.5,13,43009540000.0
12062,-15.8362,-72.8549,86,5.0,20,71909500000.0
12063,-8.4689,-74.652,160,4.5,32,15037537500.0
12064,-17.993,-70.6321,55,5.5,20,71909500000.0
12065,-13.779,-75.8522,61,4.6,29,82972500000.0
12066,-15.7221,-73.7022,78,4.8,20,71909500000.0
12067,-17.5936,-72.717,13,4.5,20,71909500000.0
12068,-8.7569,-75.0273,177,4.8,32,15037537500.0
12069,-17.4112,-72.9874,52,5.3,20,71909500000.0
12070,-4.3043,-81.5654,40,5.7,13,43009540000.0
12071,-16.4989,-74.2246,39,4.5,20,71909500000.0
12072,-16.6264,-74.3181,56,4.7,20,71909500000.0
12073,-3.3143,-81.0335,4,4.6,13,43009540000.0
12074,-16.5545,-73.1937,84,4.6,20,71909500000.0
12075,-14.1938,-72.9975,96,5.1,34,66667680000.0
12076,-11.915,-78.039,35,4.3,0,291359135593.2201
12077,-9.6421,-75.8421,141,5.0,32,15037537500.0
12078,-16.8827,-70.2596,177,4.5,20,71909500000.0
12079,-13.507,-77.0191,55,4.6,22,87387300000.0
12080,-8.661,-71.48,488,4.0,8,167976388949.99994
12081,-17.451,-69.8995,30,5.0,20,71909500000.0
12082,-5.9405,-80.7468,25,4.9,13,43009540000.0
12083,-15.948,-72.0046,186,4.7,20,71909500000.0
12084,-8.8641,-79.8436,16,4.5,13,43009540000.0
12085,-4.4571,-80.7362,35,4.7,13,43009540000.0
12086,-8.8413,-78.7374,59,4.8,10,55328000000.0
12087,-17.2116,-72.9187,36,5.0,20,71909500000.0
12088,-15.2105,-71.97,55,4.6,20,71909500000.0
12089,-7.6216,-76.7063,49,4.6,36,37964700000.0
12090,-16.905,-70.655,125,4.0,20,71909500000.0
12091,-18.4682,-70.3637,58,5.3,20,71909500000.0
12092,-6.1416,-81.3101,35,4.5,13,43009540000.0
12093,-10.267,-78.6226,47,4.5,10,55328000000.0
12094,-9.1132,-75.4599,25,4.5,32,15037537500.0
12095,-16.1063,-70.4859,20,4.9,20,71909500000.0
12096,-3.5411,-80.125,121,4.5,13,43009540000.0
12097,-18.3453,-70.7537,26,4.6,20,71909500000.0
12098,-15.757,-70.184,229,4.0,20,71909500000.0
12099,-11.3918,-74.7776,122,4.6,8,167976388949.99994
12100,-8.7783,-79.333,19,4.5,10,55328000000.0
12101,-17.5695,-70.3364,126,4.8,20,71909500000.0
12102,-16.4097,-73.6427,39,4.8,20,71909500000.0
12103,-18.1162,-69.6777,96,4.8,20,71909500000.0
12104,-13.6723,-72.5811,33,4.5,34,66667680000.0
12105,-18.7253,-71.4432,50,5.0,20,71909500000.0
12106,-18.741,-71.5397,55,4.8,20,71909500000.0
12107,-3.9894,-79.9153,76,5.4,13,43009540000.0
12108,-4.0431,-81.2238,35,4.6,13,43009540000.0
12109,-16.0769,-73.7324,35,4.8,20,71909500000.0
12110,-15.428,-71.159,10,4.5,20,71909500000.0
12111,-16.2228,-73.8369,53,4.9,20,71909500000.0
12112,-11.2857,-75.2289,16,4.6,8,167976388949.99994
12113,-4.285,-76.384,160,4.5,36,37964700000.0
12114,-7.1182,-80.3711,37,5.1,13,43009540000.0
12115,-6.9534,-80.3224,14,4.6,13,43009540000.0
12116,-15.4394,-72.0877,21,5.0,20,71909500000.0
12117,-15.9408,-75.3102,30,6.0,29,82972500000.0
12118,-15.5763,-75.2538,36,4.9,29,82972500000.0
12119,-15.743,-75.5527,45,4.8,29,82972500000.0
12120,-15.5495,-75.1651,47,5.1,29,82972500000.0
12121,-15.8889,-75.2759,49,5.5,29,82972500000.0
12122,-16.2994,-75.4724,22,5.3,29,82972500000.0
12123,-15.5762,-75.1261,47,4.8,29,82972500000.0
12124,-15.9055,-75.3971,51,6.0,29,82972500000.0
12125,-15.8219,-75.3333,40,4.8,29,82972500000.0
12126,-16.1099,-75.0767,38,4.5,29,82972500000.0
12127,-11.8556,-75.3119,107,4.5,8,167976388949.99994
12128,-9.16,-75.6298,88,4.6,32,15037537500.0
12129,-15.9067,-75.4352,40,4.5,29,82972500000.0
12130,-16.1215,-75.6236,14,4.5,29,82972500000.0
12131,-15.9906,-75.4364,32,4.6,29,82972500000.0
12132,-12.4919,-76.6973,70,4.5,22,87387300000.0
12133,-15.5649,-75.5785,32,5.3,29,82972500000.0
12134,-17.4033,-70.5015,45,5.0,20,71909500000.0
12135,-15.455,-71.267,10,4.5,20,71909500000.0
12136,-13.9424,-76.2354,38,4.5,29,82972500000.0
12137,-7.8172,-74.245,178,6.2,32,15037537500.0
12138,-4.1077,-80.1073,23,4.9,13,43009540000.0
12139,-5.828,-78.6027,34,4.5,36,37964700000.0
12140,-7.804,-75.3747,141,4.8,32,15037537500.0
12141,-15.9549,-74.0039,55,5.2,29,82972500000.0
12142,-8.3616,-80.0949,24,4.5,13,43009540000.0
12143,-8.8252,-71.4884,645,6.3,8,167976388949.99994
12144,-6.9119,-79.4872,73,4.5,13,43009540000.0
12145,-6.9104,-76.9569,68,5.0,36,37964700000.0
12146,-14.202,-76.1671,63,4.6,29,82972500000.0
12147,-6.1623,-80.1316,48,4.9,13,43009540000.0
12148,-14.9338,-75.7805,44,4.5,29,82972500000.0
12149,-14.22,-73.532,70,4.4,34,66667680000.0
12150,-4.0442,-78.2548,36,4.6,36,37964700000.0
12151,-11.1486,-78.0067,49,5.3,0,291359135593.2201
12152,-4.0528,-77.3574,166,4.5,36,37964700000.0
12153,-17.4891,-70.9835,18,5.3,20,71909500000.0
12154,-15.4689,-71.0614,10,4.9,20,71909500000.0
12155,-3.8016,-78.1736,27,5.2,36,37964700000.0
12156,-11.1927,-78.3305,30,4.8,0,291359135593.2201
12157,-12.922,-74.8859,83,5.0,34,66667680000.0
12158,-10.8032,-75.3633,13,5.1,8,167976388949.99994
12159,-7.999,-74.454,141,4.2,32,15037537500.0
12160,-17.6202,-69.8171,26,4.5,20,71909500000.0
12161,-9.5626,-79.1366,78,4.5,10,55328000000.0
12162,-13.4615,-76.87,47,4.7,22,87387300000.0
12163,-13.4667,-76.6697,36,4.5,22,87387300000.0
12164,-13.9162,-70.3658,24,5.1,20,71909500000.0
12165,-17.217,-69.793,42,4.4,20,71909500000.0
12166,-7.0755,-80.3453,46,4.7,13,43009540000.0
12167,-2.9987,-80.7392,48,5.1,13,43009540000.0
12168,-5.8294,-79.6863,81,4.6,13,43009540000.0
12169,-13.5485,-76.8598,40,8.0,22,87387300000.0
12170,-13.365,-76.747,35,5.2,22,87387300000.0
12171,-14.215,-76.215,32,5.0,29,82972500000.0
12172,-13.1947,-76.366,50,5.3,22,87387300000.0
12173,-13.86,-76.447,35,5.0,29,82972500000.0
12174,-13.706,-76.393,35,5.0,29,82972500000.0
12175,-14.226,-75.944,35,5.9,29,82972500000.0
12176,-13.319,-76.718,37,5.0,22,87387300000.0
12177,-14.13,-76.199,42,5.4,29,82972500000.0
12178,-13.485,-77.12,28,4.6,22,87387300000.0
12179,-14.206,-76.698,37,4.6,29,82972500000.0
12180,-13.7342,-76.3202,48,4.9,29,82972500000.0
12181,-13.472,-77.081,38,4.2,22,87387300000.0
12182,-14.421,-75.852,37,4.7,29,82972500000.0
12183,-13.3439,-76.6564,29,6.0,22,87387300000.0
12184,-13.4759,-76.8361,0,5.5,22,87387300000.0
12185,-13.4415,-76.6641,23,4.5,22,87387300000.0
12186,-14.484,-76.175,42,4.2,29,82972500000.0
12187,-13.577,-76.147,32,4.5,29,82972500000.0
12188,-14.3266,-76.3628,11,4.9,29,82972500000.0
12189,-14.0424,-76.8134,30,5.8,22,87387300000.0
12190,-14.3408,-77.1084,25,4.7,22,87387300000.0
12191,-14.077,-76.844,36,4.3,22,87387300000.0
12192,-14.163,-76.348,35,4.0,29,82972500000.0
12193,-13.73,-76.073,42,5.1,29,82972500000.0
12194,-13.24,-77.307,27,4.2,22,87387300000.0
12195,-13.533,-76.152,25,4.2,29,82972500000.0
12196,-13.5862,-76.7427,20,5.3,22,87387300000.0
12197,-13.44,-76.87,30,4.2,22,87387300000.0
12198,-14.195,-76.571,22,4.4,29,82972500000.0
12199,-13.3081,-77.0252,0,5.1,22,87387300000.0
12200,-13.499,-76.745,29,4.5,22,87387300000.0
12201,-13.565,-77.248,29,4.5,22,87387300000.0
12202,-13.583,-76.587,36,5.7,22,87387300000.0
12203,-13.4558,-77.3037,25,5.3,22,87387300000.0
12204,-13.5756,-75.8366,25,5.5,29,82972500000.0
12205,-13.6401,-76.8481,40,5.8,22,87387300000.0
12206,-13.413,-77.345,35,4.4,22,87387300000.0
12207,-13.97,-75.835,35,4.0,29,82972500000.0
12208,-14.3446,-76.2833,30,6.5,29,82972500000.0
12209,-13.381,-77.194,23,4.5,22,87387300000.0
12210,-13.85,-76.238,24,4.1,29,82972500000.0
12211,-13.8858,-76.2284,28,4.7,29,82972500000.0
12212,-13.5547,-76.4351,42,4.9,22,87387300000.0
12213,-14.206,-76.3833,26,5.3,29,82972500000.0
12214,-13.9602,-76.7994,82,4.7,22,87387300000.0
12215,-14.2342,-76.716,23,4.9,29,82972500000.0
12216,-13.8817,-75.1964,57,4.9,29,82972500000.0
12217,-13.4838,-76.9039,45,4.9,22,87387300000.0
12218,-13.9678,-76.8784,21,4.9,22,87387300000.0
12219,-13.4332,-76.8279,49,4.6,22,87387300000.0
12220,-13.453,-77.025,25,4.6,22,87387300000.0
12221,-13.4785,-76.8591,51,4.6,22,87387300000.0
12222,-13.5315,-77.1845,45,5.3,22,87387300000.0
12223,-13.8308,-76.2546,28,4.8,29,82972500000.0
12224,-14.2196,-76.7139,21,4.5,29,82972500000.0
12225,-14.438,-76.1721,50,4.8,29,82972500000.0
12226,-13.837,-77.0588,50,5.0,22,87387300000.0
12227,-14.4358,-76.1911,32,4.9,29,82972500000.0
12228,-13.7197,-77.3006,45,4.7,22,87387300000.0
12229,-13.6248,-76.8871,48,5.3,22,87387300000.0
12230,-14.3117,-76.3857,39,5.3,29,82972500000.0
12231,-13.636,-77.2473,17,4.5,22,87387300000.0
12232,-14.7619,-76.1555,25,5.6,29,82972500000.0
12233,-14.1757,-76.3955,44,5.7,29,82972500000.0
12234,-14.153,-76.7788,32,4.6,29,82972500000.0
12235,-13.6576,-76.9473,23,4.7,22,87387300000.0
12236,-13.7484,-76.7953,36,4.6,22,87387300000.0
12237,-14.2685,-76.3811,19,4.9,29,82972500000.0
12238,-13.9313,-76.0596,47,4.5,29,82972500000.0
12239,-14.3656,-76.5643,36,4.5,29,82972500000.0
12240,-14.2376,-76.8413,21,5.3,29,82972500000.0
12241,-14.4764,-76.3382,40,6.2,29,82972500000.0
12242,-13.6434,-76.8364,52,4.7,22,87387300000.0
12243,-14.4913,-76.23,23,4.9,29,82972500000.0
12244,-14.4717,-76.2394,20,4.9,29,82972500000.0
12245,-14.1045,-76.064,43,4.5,29,82972500000.0
12246,-13.6735,-77.451,13,4.9,22,87387300000.0
12247,-13.8901,-76.6591,48,5.0,22,87387300000.0
12248,-14.4145,-76.4496,37,4.8,29,82972500000.0
12249,-13.4629,-76.9257,49,4.8,22,87387300000.0
12250,-14.4398,-76.2753,41,4.5,29,82972500000.0
12251,-13.6147,-76.9133,54,5.1,22,87387300000.0
12252,-14.4068,-76.3712,39,4.9,29,82972500000.0
12253,-13.5155,-76.692,6,5.6,22,87387300000.0
12254,-13.5223,-77.1861,35,5.5,22,87387300000.0
12255,-14.4456,-76.3177,22,5.3,29,82972500000.0
12256,-13.6082,-76.9504,44,5.3,22,87387300000.0
12257,-14.5418,-76.3274,46,5.8,29,82972500000.0
12258,-14.5241,-76.3204,44,5.7,29,82972500000.0
12259,-13.4367,-77.3753,44,4.9,22,87387300000.0
12260,-14.1879,-76.0112,51,4.9,29,82972500000.0
12261,-14.4729,-76.2522,28,4.5,29,82972500000.0
12262,-13.5501,-76.8693,46,4.7,22,87387300000.0
12263,-13.9207,-76.3379,36,4.9,29,82972500000.0
12264,-13.8896,-76.232,16,4.6,29,82972500000.0
12265,-13.7952,-76.8412,21,4.9,22,87387300000.0
12266,-13.3802,-76.0686,32,4.5,29,82972500000.0
12267,-13.5112,-76.7792,50,5.4,22,87387300000.0
12268,-14.2712,-76.2115,41,5.5,29,82972500000.0
12269,-14.8901,-76.166,32,4.9,29,82972500000.0
12270,-13.6373,-76.6961,38,4.9,22,87387300000.0
12271,-14.3478,-76.5536,20,4.9,29,82972500000.0
12272,-14.7552,-76.0701,51,5.8,29,82972500000.0
12273,-14.288,-76.3755,28,5.8,29,82972500000.0
